id,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4744694,2008,8,17,7,1136,1050,1322,1225,AA,1461,N571AA,226,215,199,57,46,DFW,SFO,1464,5,22,0,N,0,0,0,57,0,0
54457,2008,1,19,6,1506,1500,1703,1710,WN,15,N651SW,117,130,101,-7,6,TPA,BWI,842,7,9,0,N,0,,,,,
4745728,2008,8,3,7,1937,1930,2048,2055,AA,1499,N4XDAA,191,205,178,-7,7,DFW,SJC,1438,3,10,0,N,0,,,,,
5858391,2008,10,17,5,1841,1615,1912,1645,AA,1607,N497AA,151,150,132,147,146,DFW,PHX,868,4,15,0,N,0,146,0,1,0,0
6825602,2008,12,16,2,1629,1530,1746,1630,MQ,3585,N694MQ,77,60,41,76,59,DFW,SJT,228,3,33,0,N,0,0,54,17,0,5
6511489,2008,12,17,3,1723,1705,2042,2040,WN,3777,N711HK,139,155,125,2,18,MDW,TPA,997,5,9,0,N,0,,,,,
5408487,2008,10,10,5,1724,1705,1824,1815,WN,618,N360SW,60,70,38,9,19,LAS,ONT,197,7,15,0,N,0,,,,,
3032963,2008,6,13,5,1547,1535,1836,1825,WN,3595,N791SW,169,170,157,11,12,TPA,ALB,1130,2,10,0,N,0,,,,,
921493,2008,2,28,4,1727,1700,2033,2013,EV,4554,N974EV,126,133,103,20,27,OMA,ATL,821,11,12,0,N,0,20,0,0,0,0
1563699,2008,3,25,2,747,630,920,800,MQ,3134,N822AE,93,90,68,80,77,SAN,SJC,417,4,21,0,N,0,0,0,3,0,77
4289783,2008,8,19,2,1839,1825,1949,1925,WN,1134,N908WN,70,60,52,24,14,SAT,DAL,248,7,11,0,N,0,0,3,10,0,11
4536123,2008,8,2,6,1819,1535,2113,1840,WN,63,N781WN,174,185,164,153,164,ALB,TPA,1130,3,7,0,N,0,0,0,17,0,136
5068878,2008,9,15,1,1418,1323,1524,1440,UA,1487,N414UA,66,77,38,44,55,LAS,LAX,236,7,21,0,N,0,6,0,0,0,38
4570996,2008,8,14,4,1631,1424,1739,1541,EV,4629,N723EV,128,137,109,118,127,ATL,ICT,781,5,14,0,N,0,118,0,0,0,0
550135,2008,1,7,1,736,700,1222,1159,B6,701,N569JB,226,239,183,23,36,JFK,SJU,1597,6,37,0,N,0,12,0,0,0,11
606668,2008,2,3,7,2335,2135,33,2240,WN,3050,N253WN,58,65,46,113,120,BWI,BDL,283,5,7,0,N,0,0,0,0,0,113
1741226,2008,3,30,7,1838,1815,2125,2114,B6,547,N535JB,167,179,133,11,23,EWR,PBI,1024,3,31,0,N,0,,,,,
106284,2008,1,6,7,1650,1642,1825,1810,XE,2638,N14920,95,88,62,15,8,GPT,IAH,376,26,7,0,N,0,0,0,7,0,8
872553,2008,2,20,3,1828,1815,2023,1950,US,701,N952UW,115,95,59,33,13,PHL,BOS,280,8,48,0,N,0,1,0,20,0,12
4723446,2008,8,3,7,1900,1850,2243,2235,AA,546,N5ERAA,163,165,142,8,10,DFW,MIA,1121,6,15,0,N,0,,,,,
4829866,2008,8,5,2,1704,1630,1858,1825,DL,1131,N916DN,234,235,213,33,34,CLE,SLC,1565,5,16,0,N,0,0,0,0,0,33
1107043,2008,2,3,7,1356,1325,,1547,AS,522,N754AS,,142,,,31,PDX,PSP,873,,17,0,N,1,,,,,
671351,2008,2,22,5,1431,1355,1539,1510,WN,1230,N509SW,68,75,56,29,36,RNO,LAS,345,4,8,0,N,0,0,0,0,0,29
3150400,2008,6,6,5,2145,2020,2400,2246,OH,5071,N642CA,135,146,104,74,85,ATL,EWR,745,9,22,0,N,0,0,74,0,0,0
1710970,2008,3,21,5,759,745,931,910,AA,2463,N429AA,92,85,68,21,14,ORD,MCI,403,3,21,0,N,0,0,14,7,0,0
2515638,2008,5,3,6,1218,1205,1323,1305,XE,2503,N14933,65,60,46,18,13,EWR,BTV,266,3,16,0,N,0,1,0,5,0,12
1061904,2008,2,1,5,1957,1935,2111,2055,AA,504,N447AA,74,80,60,16,22,DFW,MSY,448,4,10,0,N,0,16,0,0,0,0
6653797,2008,12,9,2,1337,1321,1434,1412,OO,6529,N982SW,57,51,28,22,16,ORD,MSN,109,4,25,0,N,0,0,0,6,0,16
2986754,2008,5,11,7,853,836,915,857,DL,738,N704X,82,81,61,18,17,SLC,LAS,368,6,15,0,N,0,0,0,1,0,17
866678,2008,2,15,5,1552,1545,1726,1715,US,471,N803AW,94,90,76,11,7,SFO,LAS,414,5,13,0,N,0,,,,,
5082655,2008,9,9,2,1901,1855,2059,2102,US,1489,N190UW,118,127,86,-3,6,LGA,CLT,544,5,27,0,N,0,,,,,
4225012,2008,7,14,1,2045,2030,2221,2201,DL,92,N629DL,96,91,71,20,15,ATL,MCO,403,8,17,0,N,0,10,0,5,0,5
5595003,2008,10,18,6,1455,1446,1612,1610,UA,438,N424UA,77,84,52,2,9,MSP,ORD,334,11,14,0,N,0,,,,,
906984,2008,2,28,4,1605,1557,25,13,DL,406,N3744D,320,316,289,12,8,LAX,JFK,2475,7,24,0,N,0,,,,,
6863222,2008,12,2,2,2022,1945,2335,2314,NW,680,N321US,133,149,119,21,37,MSP,PHL,980,5,9,0,N,0,0,0,0,0,21
5115770,2008,9,17,3,2231,2225,2224,2236,DL,1002,N901DE,53,71,38,-12,6,ATL,BNA,214,5,10,0,N,0,,,,,
4217661,2008,7,8,2,1312,1300,1514,1519,DL,841,N966DL,122,139,98,-5,12,EWR,ATL,745,8,16,0,N,0,,,,,
1660218,2008,3,26,3,1403,1330,2207,2150,AA,32,N319AA,304,320,275,17,33,LAX,JFK,2475,8,21,0,N,0,0,0,0,0,17
5903801,2008,10,28,2,1736,1730,2017,2045,CO,787,N15712,341,375,319,-28,6,EWR,SNA,2433,12,10,0,N,0,,,,,
4520314,2008,8,21,4,814,700,906,818,US,97,N674AW,232,258,213,48,74,DTW,LAS,1750,9,10,0,N,0,48,0,0,0,0
684811,2008,2,27,3,1807,1755,2013,2025,WN,1574,N680AA,126,150,114,-12,12,BNA,SAT,822,3,9,0,N,0,,,,,
6794876,2008,12,9,2,1928,1919,2124,2120,FL,136,N288AT,116,121,97,4,9,DTW,ATL,594,9,10,0,N,0,,,,,
2648534,2008,5,3,6,1214,1205,1939,1940,US,1530,N163US,265,275,244,-1,9,PHX,PHL,2075,6,15,0,N,0,,,,,
6961674,2008,12,15,1,1331,1320,1709,1631,B6,450,N597JB,218,191,188,38,11,FLL,BOS,1237,4,26,0,N,0,11,0,27,0,0
320426,2008,1,29,2,1622,1610,1732,1716,DL,1743,N669DN,70,66,45,16,12,ATL,JAX,270,6,19,0,N,0,4,0,4,0,8
1249598,2008,3,25,2,2024,1945,2140,2105,WN,791,N503SW,76,80,59,35,39,MCI,MDW,405,10,7,0,N,0,0,0,0,0,35
5349802,2008,9,9,2,2331,2325,634,641,CO,634,N73278,243,256,224,-7,6,LAX,CLE,2053,4,15,0,N,0,,,,,
6562063,2008,12,23,2,1704,1640,1830,1807,XE,2209,N34111,86,87,72,23,24,CLE,GSP,450,4,10,0,N,0,0,0,0,0,23
4374032,2008,8,15,5,843,828,1016,1014,YV,7210,N27185,93,106,77,2,15,ORD,BHM,584,3,13,0,N,0,,,,,
2325634,2008,4,1,2,1737,1655,402,2130,B6,626,N190JB,565,215,542,392,42,HOU,JFK,1428,3,20,0,N,0,268,0,124,0,0
6156689,2008,11,13,4,1537,1519,1720,1714,UA,1477,N446UA,103,115,81,6,18,DEN,PHX,602,10,12,0,N,0,,,,,
4116735,2008,7,1,2,1754,1730,2134,2125,AA,1046,N611AA,160,175,138,9,24,DFW,MIA,1121,9,13,0,N,0,,,,,
6673870,2008,12,27,6,1015,818,1103,921,UA,503,N587UA,108,123,81,102,117,MCI,DEN,533,18,9,0,N,0,0,102,0,0,0
1084102,2008,2,18,1,1820,1740,2003,1925,AA,1499,N3BUAA,223,225,200,38,40,DFW,SJC,1438,2,21,0,N,0,0,0,28,0,10
5308191,2008,9,21,7,1336,1240,1708,1615,AA,1788,N3BMAA,152,155,134,53,56,DFW,RDU,1062,6,12,0,N,0,53,0,0,0,0
210954,2008,1,27,7,1529,1457,1605,1535,OO,5718,N290SW,36,38,25,30,32,MOD,SFO,78,5,6,0,N,0,0,0,30,0,0
3987004,2008,7,23,3,1212,1155,1944,1928,FL,56,N329AT,272,273,255,16,17,LAX,ATL,1946,8,9,0,N,0,0,0,16,0,0
6919591,2008,12,20,6,1548,1210,2114,1545,AA,1245,N551AA,,275,,,218,BOS,DFW,1562,6,51,0,N,1,,,,,
4131700,2008,7,13,7,1759,1655,2003,1910,AA,1579,N533AA,184,195,161,53,64,FLL,ORD,1182,12,11,0,N,0,0,0,45,0,8
6789707,2008,12,1,1,932,800,1406,1138,FL,671,N261AT,214,158,150,148,92,MKE,MCO,1066,8,56,0,N,0,0,92,56,0,0
1607465,2008,3,19,3,1231,1204,1352,1327,NW,236,N341NB,81,83,65,25,27,DTW,DCA,405,4,12,0,N,0,25,0,0,0,0
4025142,2008,7,2,3,2055,1940,2339,2210,MQ,4084,N637AE,104,90,64,89,75,ORD,TYS,475,14,26,0,N,0,0,0,14,0,75
2312332,2008,4,21,1,1740,1715,2221,2215,AA,2458,N610AA,161,180,147,6,25,LAX,DFW,1235,4,10,0,N,0,,,,,
1302309,2008,3,2,7,1955,1855,2300,2218,XE,2882,N16981,125,143,104,42,60,BNA,EWR,748,6,15,0,N,0,5,0,0,0,37
2437412,2008,5,17,6,1140,1130,1404,1400,WN,1042,N303SW,144,150,121,4,10,SEA,LAS,866,6,17,0,N,0,,,,,
3606076,2008,7,3,4,1332,1310,1540,1540,WN,1645,N442WN,128,150,107,0,22,LAS,GEG,806,4,17,0,N,0,,,,,
924831,2008,2,21,4,1710,1605,1811,1714,EV,4678,N840AS,61,69,33,57,65,ATL,AVL,164,3,25,0,N,0,57,0,0,0,0
259,2008,1,3,4,2248,2155,2346,2255,WN,2449,N454WN,58,60,45,51,53,LAS,SAN,258,3,10,0,N,0,12,0,0,0,39
1291585,2008,3,17,1,1744,1732,2105,2102,XE,2740,N13903,141,150,124,3,12,IAH,CLT,913,5,12,0,N,0,,,,,
244806,2008,1,27,7,1916,1644,2217,2005,UA,938,N576UA,121,141,104,132,152,DEN,ORD,888,5,12,0,N,0,11,0,0,0,121
1801258,2008,4,6,7,1558,1530,1705,1645,WN,3947,N601WN,67,75,52,20,28,OAK,LAX,337,5,10,0,N,0,0,0,10,0,10
1032884,2008,2,12,2,1850,1835,1948,1935,9E,2016,91469E,58,60,35,13,15,GSP,ATL,153,12,11,0,N,0,,,,,
772376,2008,2,5,2,611,545,655,629,OO,6407,N970SW,44,44,29,26,26,FAT,SFO,158,4,11,0,N,0,26,0,0,0,0
846132,2008,2,29,5,2004,1930,2330,2306,UA,1568,N462UA,146,156,125,24,34,ORD,TPA,1012,5,16,0,N,0,24,0,0,0,0
4815004,2008,8,11,1,1151,1010,1616,1505,CO,40,N32404,205,235,178,71,101,IAH,EWR,1400,8,19,0,N,0,0,0,71,0,0
6787468,2008,12,24,3,1643,1637,2205,2203,F9,674,N936FR,202,206,181,2,6,DEN,MCO,1545,6,15,0,N,0,,,,,
4763098,2008,8,5,2,1817,1750,2029,2015,AA,2345,N442AA,132,145,113,14,27,ORD,DFW,802,5,14,0,N,0,,,,,
6004471,2008,11,22,6,1027,1010,1142,1130,WN,3723,N792SW,75,80,59,12,17,MDW,BNA,395,6,10,0,N,0,,,,,
4416291,2008,8,8,5,1155,1012,1441,1256,OO,3908,N611SK,106,104,78,105,103,SFO,SLC,599,6,22,0,N,0,0,0,2,0,103
474687,2008,1,13,7,1149,1135,1251,1250,9E,5903,89719E,62,75,54,1,14,MGM,MEM,280,2,6,0,N,0,,,,,
6832055,2008,12,15,1,1636,1620,1727,1710,MQ,3893,N812MQ,51,50,33,17,16,DFW,ABI,158,4,14,0,N,0,7,0,1,0,9
1628422,2008,3,19,3,1747,1712,1845,1817,NW,1412,N9346,58,65,36,28,35,DTW,TVC,207,5,17,0,N,0,28,0,0,0,0
6531475,2008,12,23,2,2322,2155,38,2325,WN,2039,N373SW,76,90,55,73,87,SFO,LAS,414,2,19,0,N,0,6,0,0,0,67
800968,2008,2,23,6,1543,1249,1713,1409,OO,6423,N938SW,90,80,73,184,174,ONT,SFO,363,5,12,0,N,0,0,0,0,0,184
4225339,2008,7,14,1,841,835,1026,1024,DL,855,N834MH,105,109,86,2,6,ATL,FLL,581,5,14,0,N,0,,,,,
3621889,2008,7,8,2,1910,1810,138,55,WN,2883,N290WN,208,225,190,43,60,LAS,SDF,1624,6,12,0,N,0,10,0,0,0,33
2510053,2008,5,1,4,1833,1827,2025,2014,XE,2376,N14943,112,107,80,11,6,IAH,ICT,542,4,28,0,N,0,,,,,
1407743,2008,3,31,1,1211,1111,1804,1705,UA,352,N503UA,233,234,209,59,60,SEA,ORD,1721,6,18,0,N,0,0,0,7,0,52
3098149,2008,6,13,5,2006,1850,2154,2042,XE,2938,N16927,108,112,92,72,76,IAH,HSV,595,6,10,0,N,0,1,0,0,0,71
4346249,2008,8,23,6,1342,1330,1455,1433,XE,2374,N12934,73,63,45,22,12,DAL,IAH,217,18,10,0,N,0,0,0,10,0,12
3617473,2008,7,7,1,2159,2120,24,2350,WN,2276,N292WN,145,150,130,34,39,BWI,FLL,925,4,11,0,N,0,21,0,0,0,13
1613272,2008,3,25,2,1037,1022,1246,1227,NW,475,N8945E,129,125,94,19,15,DTW,ATL,594,11,24,0,N,0,15,0,4,0,0
3075837,2008,6,26,4,2318,1945,129,2155,WN,3744,N623SW,131,130,110,214,213,PIT,MCO,834,5,16,0,N,0,0,0,1,0,213
3001543,2008,6,4,3,1910,1735,2111,1945,WN,459,N776WN,61,70,44,86,95,PHX,ABQ,328,11,6,0,N,0,29,0,0,0,57
3814514,2008,7,22,2,856,840,1002,945,OO,5734,N560SW,66,65,45,17,16,LAX,IPL,181,4,17,0,N,0,16,0,1,0,0
4340740,2008,8,7,4,1027,1010,1422,1412,XE,2048,N14148,175,182,155,10,17,IAH,ORF,1201,3,17,0,N,0,,,,,
6907651,2008,12,26,5,1226,1220,1436,1440,AA,668,N3DDAA,130,140,108,-4,6,DFW,MSP,852,9,13,0,N,0,,,,,
1412790,2008,3,31,1,922,915,1144,1137,UA,486,N307UA,82,82,55,7,7,ORD,PIT,412,9,18,0,N,0,,,,,
1846117,2008,4,19,6,2023,2005,2241,2205,WN,3271,N647SW,198,180,180,36,18,TPA,MCI,1048,5,13,0,N,0,0,0,18,0,18
4050411,2008,7,8,2,1542,1435,1917,1751,NW,322,N346NB,155,136,109,86,67,MEM,BWI,787,8,38,0,N,0,0,0,86,0,0
6678888,2008,12,7,7,1758,1700,2120,2022,UA,690,N426UA,142,142,127,58,58,ORD,LGA,733,3,12,0,N,0,0,0,58,0,0
3226696,2008,6,13,5,1314,1256,1527,1517,UA,386,N398UA,73,81,56,10,18,DEN,ICT,419,5,12,0,N,0,,,,,
3654150,2008,7,17,4,1420,1345,1519,1455,WN,2115,N612SW,119,130,101,24,35,SLC,SEA,689,4,14,0,N,0,0,0,24,0,0
4248723,2008,8,7,4,2119,2050,2237,2155,WN,1773,N490WN,78,65,52,42,29,OAK,BUR,325,19,7,0,N,0,29,0,13,0,0
6481949,2008,12,8,1,1349,1330,1451,1435,WN,35,N658SW,62,65,53,16,19,MAF,DAL,319,3,6,0,N,0,0,0,0,0,16
5076421,2008,9,4,4,1805,1745,2000,1920,US,886,N711UW,115,95,89,40,20,CLT,PHL,448,3,23,0,N,0,0,0,20,0,20
4590663,2008,8,1,5,1549,1448,1722,1624,FL,814,N604AT,93,96,75,58,61,ATL,PIT,526,6,12,0,N,0,0,0,0,0,58
6827212,2008,12,7,7,1900,1220,2009,1335,MQ,3664,N843MQ,129,135,106,394,400,CHA,DFW,695,15,8,0,N,0,394,0,0,0,0
6730918,2008,12,1,1,1447,1435,2013,1950,WN,2518,N349SW,206,195,193,23,12,DEN,BWI,1491,4,9,0,N,0,6,0,11,0,6
6667424,2008,12,15,1,2036,2024,2203,2159,UA,269,N558UA,87,95,69,4,12,ORD,MCI,403,4,14,0,N,0,,,,,
64800,2008,1,23,3,1228,1210,1329,1320,WN,2184,N679AA,61,70,49,9,18,BUR,OAK,325,4,8,0,N,0,,,,,
3490447,2008,6,20,5,1608,1555,1839,1755,AA,877,N5CUAA,211,180,158,44,13,FLL,DFW,1119,25,28,0,N,0,0,0,31,0,13
933164,2008,2,7,4,1348,1325,1833,1814,F9,499,N916FR,165,169,147,19,23,DEN,CAK,1224,8,10,0,N,0,0,6,2,0,11
6097588,2008,11,21,5,2124,2115,2245,2245,OO,4750,N406SW,81,90,65,0,9,SLC,GTF,463,4,12,0,N,0,,,,,
5112018,2008,9,2,2,1433,1425,1601,1605,WN,2254,N472WN,148,160,134,-4,8,DEN,SFO,967,5,9,0,N,0,,,,,
563381,2008,1,30,3,1835,1800,2139,2135,CO,348,N24202,364,395,340,4,35,EWR,SFO,2565,7,17,0,N,0,,,,,
476643,2008,1,16,3,953,915,1135,1057,9E,5956,89219E,102,102,77,38,38,MEM,DFW,432,10,15,0,N,0,0,0,0,0,38
3241550,2008,6,12,4,1120,1110,1457,1443,UA,856,N677UA,157,153,114,14,10,SFO,DEN,967,9,34,0,N,0,,,,,
1864570,2008,4,25,5,1820,1755,1915,1900,WN,1667,N795SW,55,65,37,15,25,LAS,BUR,223,7,11,0,N,0,15,0,0,0,0
2804,2008,1,4,5,706,700,807,800,WN,1571,N784SW,61,60,41,7,6,BWI,ISP,220,3,17,0,N,0,,,,,
6687896,2008,12,24,3,1130,1035,1447,1335,UA,1402,N842UA,137,120,93,72,55,ORD,ATL,606,8,36,0,N,0,55,0,17,0,0
3110918,2008,6,26,4,2033,2000,2248,2230,XE,2286,N13970,135,150,82,18,33,EWR,DAY,533,6,47,0,N,0,6,0,0,0,12
6603026,2008,12,1,1,1700,1640,1921,1851,OH,6417,N814CA,141,131,107,30,20,JFK,RDU,426,6,28,0,N,0,20,0,10,0,0
6538967,2008,12,26,5,1006,920,1352,1250,WN,144,N408WN,166,150,129,62,46,MDW,MCO,989,8,29,0,N,0,0,46,16,0,0
1161823,2008,2,4,1,720,700,1058,1027,DL,401,N6705Y,398,387,362,31,20,JFK,LAX,2475,15,21,0,N,0,20,0,11,0,0
1755439,2008,3,21,5,1432,1235,1756,1556,CO,800,N18220,204,201,151,120,117,FLL,EWR,1065,11,42,0,N,0,0,0,120,0,0
2098291,2008,4,24,4,1626,1605,1811,1749,DL,1093,N631DL,105,104,78,22,21,PIT,ATL,526,12,15,0,N,0,2,0,1,0,19
523753,2008,1,25,5,1738,1655,1917,1825,AA,2085,N591AA,99,90,68,52,43,ORD,MCI,403,6,25,0,N,0,0,0,16,0,36
6051058,2008,11,3,1,1514,1437,1722,1629,XE,2522,N13958,128,112,66,53,37,GSO,EWR,446,9,53,0,N,0,0,0,53,0,0
3935226,2008,7,16,3,1951,1855,2045,2009,EV,4185,N659CA,114,134,93,36,56,ATL,MKE,669,6,15,0,N,0,36,0,0,0,0
983529,2008,2,1,5,1154,1145,1315,1240,MQ,3953,N626AE,81,55,29,35,9,MSN,ORD,109,38,14,0,N,0,0,0,35,0,0
545418,2008,1,29,2,1633,1625,1847,1843,AS,352,N613AS,134,138,117,4,8,PDX,SNA,859,4,13,0,N,0,,,,,
4253325,2008,8,8,5,708,700,1254,1255,WN,2296,N655WN,226,235,215,-1,8,SMF,MDW,1790,3,8,0,N,0,,,,,
1872258,2008,4,27,7,1545,1530,2022,2010,WN,3657,N904WN,157,160,144,12,15,SAN,AUS,1164,5,8,0,N,0,,,,,
6512442,2008,12,17,3,1238,1135,1429,1325,WN,2118,N299WN,111,110,84,64,63,SEA,SMF,605,4,23,0,N,0,0,10,1,0,53
1584152,2008,3,7,5,1334,1325,1431,1430,MQ,4023,N693AE,57,65,42,1,9,ORD,LSE,215,3,12,0,N,0,,,,,
790835,2008,2,17,7,1333,1228,1414,1333,OO,5763,N221SW,41,65,32,41,65,MFR,PDX,222,4,5,0,N,0,0,0,41,0,0
5141152,2008,9,13,6,1601,1555,1611,1623,EV,4717,N707EV,70,88,55,-12,6,ATL,MEM,332,3,12,0,N,0,,,,,
6527021,2008,12,22,1,750,735,1003,945,WN,2699,N251WN,253,250,238,18,15,MDW,LAS,1521,6,9,0,N,0,0,15,3,0,0
5412608,2008,10,11,6,1343,1335,1456,1450,WN,2255,N296WN,73,75,61,6,8,RNO,LAS,345,4,8,0,N,0,,,,,
3990654,2008,7,28,1,1133,1126,1408,1413,FL,563,N926AT,95,107,79,-5,7,BMI,ATL,533,9,7,0,N,0,,,,,
2526161,2008,5,11,7,621,615,732,736,YV,7155,N518LR,71,81,56,-4,6,SYR,IAD,296,6,9,0,N,0,,,,,
1283658,2008,3,13,4,1927,1915,2055,2045,XE,2800,N28518,88,90,62,10,12,IAH,XNA,438,6,20,0,N,0,,,,,
6080911,2008,11,13,4,700,645,804,801,OH,6339,N712CA,64,76,49,3,15,DTW,CVG,229,1,14,0,N,0,,,,,
1638322,2008,3,20,4,629,620,745,729,9E,2836,85419E,76,69,43,16,9,XNA,MEM,258,7,26,0,N,0,9,0,7,0,0
1601484,2008,3,29,6,1713,1705,1808,1815,MQ,4813,N817AE,55,70,34,-7,8,LGA,BOS,185,3,18,0,N,0,,,,,
583810,2008,1,29,2,1930,1910,4,2340,CO,310,N38403,214,210,153,24,20,IAH,EWR,1400,8,53,0,N,0,0,0,4,0,20
3232144,2008,6,28,6,1701,1655,1851,1841,UA,543,N585UA,170,166,142,10,6,BOS,ORD,867,7,21,0,N,0,,,,,
627934,2008,2,9,6,1644,1615,1925,1905,WN,1928,N730SW,281,290,266,20,29,MDW,OAK,1844,5,10,0,N,0,20,0,0,0,0
326489,2008,1,11,5,1517,1420,1610,1518,EV,4273,N845AS,53,58,34,52,57,ABY,ATL,146,11,8,0,N,0,52,0,0,0,0
2144188,2008,4,10,4,2324,2300,43,16,FL,123,N267AT,139,136,119,27,24,ATL,DFW,732,7,13,0,N,0,0,0,3,0,24
4242180,2008,8,5,2,1604,1555,1725,1700,WN,2473,N342SW,81,65,44,25,9,PHX,LAS,256,5,32,0,N,0,6,0,16,0,3
6120598,2008,11,4,2,1623,1459,1857,1734,OO,6386,N753SK,94,95,74,83,84,SFO,BOI,522,4,16,0,N,0,83,0,0,0,0
3543144,2008,6,11,3,619,605,720,715,B6,1001,N523JB,61,70,40,5,14,BOS,JFK,187,4,17,0,N,0,,,,,
1025669,2008,2,19,2,1940,1400,2255,1720,NW,1272,N314US,135,140,116,335,340,BZN,MSP,874,9,10,0,N,0,306,0,0,0,29
247788,2008,1,1,2,1509,1500,1629,1619,UA,1185,N302UA,140,139,121,10,9,DEN,SAN,853,3,16,0,N,0,,,,,
2969285,2008,5,5,1,2056,2050,2222,2222,CO,1459,N14704,206,212,182,0,6,IAH,SNA,1347,7,17,0,N,0,,,,,
6067101,2008,11,23,7,1716,1701,1928,1928,YV,2655,N920FJ,72,87,52,0,15,BHM,CLT,351,7,13,0,N,0,,,,,
1064546,2008,2,27,3,1229,1220,1549,1540,AA,633,N5ETAA,320,320,298,9,9,SJU,DFW,2165,10,12,0,N,0,,,,,
885138,2008,2,1,5,1624,1610,1801,1800,WN,1625,N482WN,97,110,82,1,14,BWI,IND,515,7,8,0,N,0,,,,,
81112,2008,1,28,1,1559,1550,1754,1745,WN,2712,N214WN,115,115,100,9,9,DEN,PHX,602,6,9,0,N,0,,,,,
56275,2008,1,20,7,1336,1310,1601,1555,WN,1481,N252WN,265,285,257,6,26,MDW,SFO,1855,3,5,0,N,0,,,,,
174186,2008,1,4,5,1431,1405,1546,1512,OO,2505,N710BR,75,67,52,34,26,MSP,MKE,297,7,16,0,N,0,34,0,0,0,0
3955368,2008,7,13,7,2223,1606,33,1843,EV,4805,N874AS,70,97,60,350,377,DSM,CVG,505,3,7,0,N,0,0,350,0,0,0
5351633,2008,9,25,4,1541,1525,1835,1802,CO,1150,N14601,174,157,113,33,16,ATL,EWR,745,10,51,0,N,0,0,0,33,0,0
2985754,2008,5,10,6,638,550,945,842,DL,701,N613DL,187,172,161,63,48,BOS,ATL,946,17,9,0,N,0,0,0,15,48,0
6963940,2008,12,19,5,1442,1325,1649,1516,B6,915,N203JB,187,171,137,93,77,JFK,ORD,740,6,44,0,N,0,0,0,45,0,48
3356217,2008,6,12,4,2045,2030,2202,2202,FL,822,N945AT,77,92,57,0,15,BOS,BWI,370,5,15,0,N,0,,,,,
6464789,2008,12,3,3,1925,1900,2120,2100,WN,2776,N647SW,55,60,46,20,25,ABQ,MAF,332,4,5,0,N,0,0,0,7,0,13
975311,2008,2,2,6,810,800,911,915,MQ,3585,N682AE,61,75,51,-4,10,DFW,MAF,309,1,9,0,N,0,,,,,
2335069,2008,4,17,4,1504,1450,1745,1750,B6,577,N633JB,161,180,135,-5,14,SWF,MCO,989,9,17,0,N,0,,,,,
5394515,2008,10,6,1,1348,1335,1626,1625,WN,936,N422WN,158,170,145,1,13,ISP,PBI,1052,4,9,0,N,0,,,,,
1155146,2008,2,28,4,1713,1650,2047,1922,CO,220,N14324,214,152,91,85,23,IND,EWR,644,6,117,0,N,0,0,0,70,0,15
1428911,2008,3,30,7,1608,1508,1743,1639,UA,1191,N366UA,155,151,140,64,60,DEN,SMF,910,4,11,0,N,0,0,0,7,0,57
6654358,2008,12,5,5,1028,1011,1506,1451,OO,6552,N707SK,158,160,132,15,17,DEN,TYS,1162,3,23,0,N,0,0,0,0,0,15
6007,2008,1,5,6,2136,2030,16,2310,WN,2032,N271WN,100,100,83,66,66,BNA,MCO,616,10,7,0,N,0,32,0,0,0,34
6888549,2008,12,13,6,1155,1148,1255,1252,9E,2648,80219E,60,64,44,3,7,BNA,MEM,200,4,12,0,N,0,,,,,
5651531,2008,10,29,3,1332,1300,1459,1426,US,2035,N752US,87,86,67,33,32,BOS,DCA,399,2,18,0,N,0,22,0,1,0,10
6613326,2008,12,24,3,1740,1655,1751,1705,OH,6293,N810CA,71,70,49,46,45,CVG,BNA,230,5,17,0,N,0,45,0,1,0,0
3723014,2008,7,1,2,2049,1940,2257,2220,XE,2076,N13975,128,160,95,37,69,EWR,IND,644,4,29,0,N,0,37,0,0,0,0
2293879,2008,4,20,7,2144,2135,2336,2325,AA,1509,N5CWAA,232,230,209,11,9,ORD,LAS,1515,7,16,0,N,0,,,,,
1300156,2008,3,2,7,1851,1810,2030,2002,XE,2794,N16976,99,112,77,28,41,MEM,IAH,469,8,14,0,N,0,0,0,0,0,28
6879967,2008,12,27,6,925,834,1019,931,9E,2320,88399E,54,57,24,48,51,LAN,DTW,74,8,22,0,N,0,48,0,0,0,0
2107663,2008,4,14,1,1719,1659,1717,1710,EV,4193,N824AS,58,71,42,7,20,ATL,VPS,264,4,12,0,N,0,,,,,
3304787,2008,6,23,1,1124,1025,1358,1249,DL,1622,N967DL,94,84,69,69,59,MSY,ATL,425,12,13,0,N,0,0,0,10,0,59
1080108,2008,2,9,6,1019,940,1206,1130,AA,1347,N293AA,227,230,207,36,39,DFW,SJC,1438,3,17,0,N,0,6,0,0,0,30
4403076,2008,8,29,5,1120,1054,1254,1235,OH,5419,N810CA,94,101,77,19,26,RIC,CVG,413,2,15,0,N,0,19,0,0,0,0
4337606,2008,8,15,5,2327,1950,115,2130,XE,2769,N25134,108,100,59,225,217,RDU,EWR,416,29,20,0,N,0,0,0,225,0,0
